label,cleaned_message
0,im class get text
0,bu leav ltgt
0,god blessget good sleep deari pray
1,today voda number end 1225 select receiv å£50award match pleas call 08712300220 quot claim code 3100 standard rate app
0,nice day today love dearli
0,aiyo bit pai seh ì noe scare dun rem die hee becom better lookin oredi leh
0,aight ill ask roommat
0,what hous beer
0,ì wan 2 meet n combin part how da rest da project go
0,get ticket 4 walsal tue 6 th march mate get sat ill pay treat want 2 go txt bak terri
0,ye chat
0,hi jess dont know work call u im home eve xxx
0,sian aft meet supervisor got work 2 liao u work
0,go write ccna exam week
0,well watch shrek 3db
0,much dirti fellow
0,dunno dat wat told ok lor
0,ill probabl tomorrow even later tonight someth go
0,couldnt say die man feel sad go want know would probabl gone late night
0,your think lift one
0,u dun wan u dun like alreadi ah wat u still eat
0,sent ur email id soon
0,wat make peopl dearer de happi dat u feel u meet de pain u feel u miss dem
0,dude what teresa hope okay didnt hear peopl call receiv packag sinc dec ltgt thot yould like know fantast year best read plu realli realli bam first aid usml work done
0,hey gorgeou man work mobil number good one babe squishi mwah
0,may call later pl
1,hottest pic straight phone see get wet want xx text pic 89555 txt cost 150p textoper g696ga 18 xxx
0,that way stay oh
0,hello thanx take call got job start monday
0,time ur flight tmr
0,come
0,rather promin bite mark right cheek
0,septemb
0,wet right
0,how husband
1,hack chat get backdoor entri 121 chat room fraction cost repli neo69 call 09050280520 subscrib 25p pm dp bcm box 8027 ldn wc1n3xx
0,norm tomorrow finish 415 co st test need sort librari stuff point tomo got letter today access til end march better get move
0,yeah got list u joanna im feel realli anti social
0,offic na
0,comingdown later
0,super dagood replac murali
0,da good good playerwhi unsold
0,hi u want join st later meet five call u class
0,engalnd telli decid wont let watch mia elliot kiss damn
1,free nokia motorola upto 12mth 12price linerent 500 free xnet mins100txtmth free btooth call mobileupd8 08001950382 call 2optoutd3wv
0,dont want hear philosophi say happen
0,got job wiproy get everi thing life 2 3 year
0,cant get da laptop matric card wif ì lei
0,dunno da next show aft 6 850 toa payoh got 650
1,2nd time tri 2 contact u u 750 pound prize 2 claim easi call 08718726970 10p per min btnationalr
0,made payment dont much sorri would want fedex way
0,didt play one day last year know even though good team like india
0,kyou girl wait recept ah
0,say slowli godi love amp need youclean heart bloodsend ten special peopl amp u c miracl tomorrow itplspl
0,hate turn fun shop trip annoy day everyth would look hous
0,sir wait call
0,what want come onlin
0,could work well reach consensu next meet
0,aiyah wait lor u entertain hee
0,last thing ever want hurt didnt think would youd laugh embarass delet tag keep go far knew wasnt even fact even felt like would hurt show realli dont know messi wednesday wasnt bad problem time clean choos skype take pictur sleep want go dont mind thing dont make bed throw laundri top cant friend hous im embarass there underwear bra strewn bed pillow floor that someth els use good least make bed
0,ill let know kick
0,call ok said call
0,call number avail appoint ask connect call wahe fathima
0,ì go buy wif meet ì later
0,mmmm fuck fair know weak grin push knee expos belli pull head dont forget know wick smile
0,today system sh get readyal well also deep well
0,mom want know
0,aight ill text im back
0,dont know support ass srt thnk think ps3 play usb
0,oh ok didnt know meant yep babi jontin
1,guarante å£1000 cash å£2000 prizeto claim yr prize call custom servic repres
1,would like see xxx pic hot nearli ban uk
1,hmv bonu special 500 pound genuin hmv voucher answer 4 easi question play send hmv 86688 infowww100percentrealcom
0,watch tv got new job
0,pen thing beyond joke wont biro dont master cant ever
0,parti alex nichol
1,u secret admir look 2 make contact ufind rreveal think ur specialcal 09058094594
0,see miss call dear brother gr8 day
0,ok ìï finish soon
0,sorri cant help
0,come slave go shell unconsci avoid make unhappi
0,love ass enjoy doggi style
0,think ask gym excus lazi peopl jog
1,dear 0776xxxxxxx uve invit xchat final attempt contact u txt chat 86688 150pmsgrcvdhgsuite3422landsroww1j6hl ldn 18yr
1,urgent pleas call 09061743811 landlin abta complimentari 4 tenerif holiday å£5000 cash await collect sae tc box 326 cw25wx 150ppm
0,way home long dri spell season would
0,gotta collect da car 6 lei
0,ok knacker came home went sleep good full time work lark
0,probabl earlier station think
1,call 09090900040 listen extrem dirti live chat go offic right total privaci one know sic listen 60p min 247mp 0870753331018
0,good morn plz call sir
1,freemsg hey u got 1 videop fone repli wild txt ill send u pic hurri im bore work xxx 18 150prcvd stop2stop
0,uh head dont much left
0,tot u outsid co darren say u come shop cours nice wat ju went sim lim look mp3 player
0,aight sound good want come
0,wat would u like 4 ur birthday
0,love work home
0,miss vday parachut doubl coin u must know well
0,sorri ill call later
0,sister got place birla soft da
1,free entri 2 weekli comp chanc win ipod txt pod 80182 get entri std txt rate tc appli 08452810073 detail 18
0,wah oki oki muz make use e unlimit haha
0,therer peopl mu im tabl lambda
0,stop old man get build snowman snow angel snowbal fight
0,ello babe u ok
0,hello beauti r u ok ive kinda ad row wiv walk pub want night wiv u miss u
0,u go ikea str aft dat
0,becoz ltgt jan whn al post ofic holiday cn go fr post oficegot duffer
0,lol grr mom take forev prescript pharmaci like 2 minut away ugh
0,real tho suck cant even cook whole electr im hungri
0,want go
1,new textbuddi chat 2 horni guy ur area 4 25p free 2 receiv search postcod gaytextbuddycom txt one name 89693 08715500022 rpl stop 2 cnl
0,time month mid time
0,fffff text kadeem far gone
0,leav yet ok lor go elsewher n eat u thk
0,fujitsu seri lifebook good
0,yar want 2 scold u yest late alreadi got zhong se qing u ask b4 ask ill go w u lor n u still act real
0,dont know bring food
0,current food alon also
0,ill sch fr 46 dun haf da book sch home
0,hello go villag pub 8 either come accordingli ok
0,ok
0,call like ltgt time oh give us hypertens oh
0,dont give monkey wot think certainli dont mind friend mineal dont sleep wiv wud annoyin
0,omg could snow tonit
1,call 08702490080 tell u 2 call 09066358152 claim å£5000 prize u 2 enter ur mobil person detail prompt care
1,free 1st week entri 2 textpod 4 chanc 2 win 40gb ipod å£250 cash everi wk txt vpod 81303 tsc wwwtextpodnet custcar 08712405020
0,carri disturb
0,pa tell went bath
0,ju finish avatar nigro
0,r u scratch
0,hope great day
0,either idea know anyplac someth
0,plan usual stop find hella weed
0,fact your clean show know im upset prioriti constantli want
0,excel readi moan scream ecstasi
1,peopl dog area call 09090204448 join like mind guy arrang 1 there 1 even aå£150 minapn ls278bb
0,dude avatar 3d imp one point thought actual fli room almost tri hittng one reflex
1,well done 4 costa del sol holiday å£5000 await collect call 09050090044 toclaim sae tc pobox334 stockport sk38xh costå£150pm max10min
0,kkwhi cant come search job
0,got lousi sleep kept wake everi 2 hour see cat want come worri cold
0,yeah ill leav coupl minut amp let know get mu
0,ì call 1010 make sure dat ive woken
0,hey go jazz power yoga hip hop kb yogasana
0,batteri mr adewal uncl aka egbon
0,cant pick phone right pl send messag
0,wait 2 minstand bu stop
0,oh ic thought meant mari jane
0,haha realli oh deduct lesson tmr
0,nah im goin 2 wrk j wot bout u
0,eat shit wait ur monkey face bitch u asshol
0,good night go sleep
0,aight ill grab someth eat text your back mu
0,kkwhi cant come search job
0,take someth pain move howev side next 6hr see doctor
0,lol oh babe wont slide place midnight thank invit
0,howz person stori
1,guess somebodi know secretli fanci wanna find give us call 09065394973 landlin datebox1282essexcm61xn 150pmin 18
0,lol would awesom payback
1,80488 500 free text messag valid 31 decemb 2005
0,ye complet formclark also utter wast
0,honeybe said im sweetest world god laugh amp said waitu havnt met person read msg moral even god crack joke gmgngegn
0,thank tesco quit nice gone speak soon
0,what featheri bowa someth guy dont know
0,even cant close eye vava play umma
0,2 laptop noe infra slow lar wan fast one
1,guarante å£200 award even å£1000 cashto claim ur award call free 08000407165 18 2 stop getstop 88222 php
0,nvm ok
0,enjoy ur life good night
0,ye meet town co go gep home could text bu stop dont worri well finish march û ish
0,askd u question hour answer
0,that cool cum
0,delhi chennai still silent
0,lol alright thinkin haha
1,repli win å£100 weekli 2006 fifa world cup held send stop 87239 end servic
0,im boat still mom check yo im half nake
0,shhhhh nobodi suppos know
0,sorri ill call later
0,sorri ill call later meet thing relat trade pleas call arul ltgt
0,hey late im amk need drink tea coffe
0,wnt buy bmw car urgentlyit vri urgentbut hv shortag ltgt lacsther sourc arng di amt ltgt lacsthat prob
1,urgent pleas call 09061743810 landlin abta complimentari 4 tenerif holiday 5000 cash await collect sae tc box 326 cw25wx 150 ppm
0,length e e top shorter n got fring thk im go liao lazi dun wan 2 distract u also
0,santha num corrct dane
0,callsmessagesmiss call
0,sorri ill call later
0,basket gettin full might tonight
0,hi darlin ive got back realli nice night thank much lift see u tomorrow xxx
0,valentin huh proof fb page ugh im glad realli didnt watch rupaul show tool
1,free tone hope enjoy new content text stop 61610 unsubscrib help08712400602450p provid tones2youcouk
0,eh den sat u book e kb liao huh
0,practis curtsey
0,shall come get pickl
0,lol boo hope laugh
0,yeh def up4 someth sat
0,well leav class babe never came back hope nice sleep love
0,lmao where fish memori need
0,ill b go 2 sch mon si need 2 take smth
0,idea soon get convert live
1,themobyo yo yoher come new select hot download member get free click open next link sent ur fone
0,ssindia go draw seri mani year south african soil
0,goodmorn today late ltdecimalgt min
0,cant take major role commun outreach rock mel
0,shop lor rain mah hard 2 leav orchard
0,hi birth 8lb 7oz mother babi brilliantli
0,see forward messag proof
0,cant keep go never intent run choos rather keep room clean dont say visitor mayb that best choic ye want embarass mayb youd feel feel friend want drop buy say happen morn ive tri everyth dont know els
0,dunno lei thk mum lazi go neva ask yet
0,whatev want know rule talk earlier week start happen show respons yet everi week bend rule way way whatev im tire thia argument everi week ltgt movi doesnt inlud preview your still get 1
0,beauti truth graviti read care heart feel light someon feel heavi someon leav goodmorn
1,great news call freefon 08006344447 claim guarante å£1000 cash å£2000 gift speak live oper
0,ambrithmaduraimet u arun dha marrgeremembr
0,read shame tell take run blame u 4 ever realli 4 ever long time
0,princess kitti shave natur
0,better bb wont use wife doctor
0,ya came ago
0,tomorrow onward eve 6 3 work
0,anyth lor toa payoh got place 2 walk meh
0,dont anybodi number still havent thought tact way ask alex
1,u win å£100 music gift voucher everi week start txt word draw 87066 tsc wwwldewcom skillgame1winaweek age16150ppermesssubscript
0,movi theatr go watch unlimit movi pay
0,u lunch alon bore
0,ye obvious eggspert potato headû speak soon
0,nah man car meant cram full peopl
0,got new job bar airport satsgettin 447per hour mean lie keep touch
0,kalli readi bat 2nd inning
0,thanx birthday alreadi
0,ugh cant u apolog admit u wrong ask take u back
0,noe la u wana pei bf oso rite k lor day den
0,ye im small kid boost secret energi
0,im gonna miss u much
0,avatar suppos subtoitl
0,simpli sit watch match offic
0,jot thing want rememb later
